"id","fdc_id","nutrient_id","amount","data_points","derivation_id","min","max","median","footnote","min_year_acqured"
"2219748","321358","1089","2.41","11","1","1.87","2.96","2.33","","2015"
"2219788","321358","1008","229.0","","49","","","","",""
"2219754","321358","1106","1.0","","49","","","","",""
"2219784","321358","1175","0.143","6","1","0.11","0.16","0.15","","2015"
"2219747","321358","1079","5.4","6","1","4.9","5.7","5.5","","2015"
"2219740","321358","1003","7.35","","49","6.2","8.05","7.79","",""
"2219793","321358","1087","41.0","11","1","26.0","57.0","46.0","","2015"
"2219751","321358","1093","438.0","11","1","387.0","489.0","444.0","","2015"
"2219786","321358","1004","17.1","11","1","11.9","19.1","18.2","","2015"
"2219795","321358","1095","1.38","11","1","1.17","1.5","1.45","","2015"
"2219797","321358","1109","1.74","6","1","1.4","2.89","1.53","","2015"
"2219787","321358","1005","14.9","","49","","","","",""
"2219712","321358","1162","0.0","6","1","0.0","0.0","0.0","","2015"
"2220015","321360","1109","0.98","2","1","0.85","1.12","0.98","","2016"
"2219984","321360","1162","27.2","12","1","22.4","32.4","26.3","","2016"
"2219997","321360","1089","0.33","6","1","0.28","0.44","0.31","","2016"
"2220003","321360","1095","0.2","6","1","0.18","0.25","0.19","","2016"
"2220032","321360","1005","5.51","","49","","","","",""
"2219995","321360","1087","11.0","6","1","9.0","15.0","10.0","","2016"
"2220034","321360","1008","27.0","","49","","","","",""
"2220004","321360","1079","2.1","3","1","1.9","2.2","2.2","","2016"
"2220033","321360","1106","0.0","","49","","","","",""
"2220031","321360","1003","0.83","","49","0.75","0.94","0.81","",""
"2220002","321360","1093","6.0","6","1","3.0","10.0","5.0","","2016"
"2219986","321360","1004","0.63","6","1","0.46","0.82","0.64","","2016"
"2220028","321360","1175","0.06","2","1","0.05","0.07","0.06","","2016"
"2220529","321611","1095","0.19","12","1","0.14","0.27","0.19","","2015"
"2220530","321611","1087","36.0","12","1","26.0","42.0","36.0","","2015"
"2220532","321611","1005","4.11","","49","","","","",""
"2220531","321611","1004","0.39","12","1","0.3","0.47","0.38","","2015"
"2220543","321611","1003","1.04","","49","0.81","1.25","1.06","",""
"2220541","321611","1089","0.78","12","1","0.35","1.5","0.61","","2015"
"2220533","321611","1008","21.0","","49","","","","",""
"2220538","321611","1093","282.0","12","1","183.0","328.0","305.0","","2015"
"2227724","323121","1178","0.97","9","1","0.84","1.1","0.95","","2015"
"2227760","323121","1106","3.0","","49","","","","",""
"2227751","323121","1003","11.7","","49","10.7","12.4","11.8","",""
"2227756","323121","1093","872.0","17","1","732.0","1040.0","890.0","","2015"
"2227753","323121","1089","1.14","17","1","0.9","1.46","1.08","","2015"
"2227696","323121","1175","0.13","9","1","0.109","0.153","0.128","","2015"
"2227693","323121","1109","0.51","9","1","0.26","0.77","0.52","","2015"
"2227684","323121","1004","28.0","17","1","25.8","31.3","27.4","","2015"
"2227686","323121","1008","314.0","","49","","","","",""
"2227687","323121","1087","15.0","17","1","7.0","28.0","10.0","","2015"
"2227689","323121","1095","2.06","17","1","1.59","2.55","2.04","","2015"
"2227685","323121","1005","2.89","","49","","","","",""
"2228470","323294","1005","16.2","","49","","","","",""
"2228448","323294","1162","0.0","2","1","0.0","0.0","0.0","","2015"
"2228477","323294","1175","0.075","8","1","0.06","0.08","0.08","","2015"
"2228466","323294","1095","2.8","13","1","2.66","3.04","2.75","","2001"
"2228511","323294","1093","256.0","13","1","55.0","552.0","187.0","","2001"
"2228481","323294","1008","620.0","","49","","","","",""
"2228508","323294","1106","2.0","","49","","","","",""
"2228510","323294","1079","11.0","8","1","10.6","11.5","10.9","","2015"
"2228468","323294","1109","19.0","8","1","16.0","21.8","19.3","","2015"
"2228469","323294","1004","57.8","13","1","53.1","60.0","59.0","","2001"
"2228490","323294","1089","3.17","13","1","2.92","3.55","3.13","","2001"
"2228493","323294","1003","20.4","","49","19.6","22.2","20.2","",""
"2228464","323294","1087","273.0","13","1","220.0","301.0","280.0","","2001"
"2229580","323505","1095","0.39","5","1","0.2","0.57","0.4","","2015"
"2229550","323505","1003","2.92","","49","2.25","3.81","3.06","",""
"2229588","323505","1175","0.147","3","1","0.12","0.16","0.16","","2015"
"2229563","323505","1079","4.1","2","1","4.0","4.2","4.1","","2015"
"2229545","323505","1106","241.0","","49","","","","",""
"2229577","323505","1109","0.66","3","1","0.5","0.75","0.74","","2015"
"2229571","323505","1005","4.42","","49","","","","",""
"2229572","323505","1008","35.0","","49","","","","",""
"2229578","323505","1087","254.0","5","1","203.0","281.0","264.0","","2015"
"2229567","323505","1093","53.0","5","1","16.0","107.0","18.0","","2015"
"2229557","323505","1162","93.4","5","1","84.4","104.0","95.5","","2015"
"2229570","323505","1004","1.49","5","1","1.43","1.56","1.49","","2015"
"2229564","323505","1089","1.6","5","1","0.77","3.61","1.14","","2015"
"2229858","323604","1005","0.91","","49","","","","",""
"2229859","323604","1008","150.0","","49","","","","",""
"2229850","323604","1089","1.77","14","1","1.56","2.01","1.76","","2017"
"2229849","323604","1093","121.0","14","1","100.0","137.0","121.0","","2017"
"2229852","323604","1003","12.3","","49","11.8","12.6","12.3","",""
"2229848","323604","1095","1.2","14","1","1.06","1.32","1.21","","2017"
"2229856","323604","1087","55.0","14","1","47.0","62.0","56.0","","2017"
"2229857","323604","1004","10.3","14","1","9.39","11.5","10.2","","2017"
"2230126","323697","1004","0.16","16","1","0.1","0.26","0.15","","2017"
"2230116","323697","1095","0.02","16","1","0.0","0.31","0.0","","2017"
"2230132","323697","1089","0.18","16","1","0.0","1.49","0.0","","2017"
"2230128","323697","1008","48.0","","49","","","","",""
"2230118","323697","1093","144.0","16","1","86.0","164.0","150.0","","2017"
"2230127","323697","1005","0.74","","49","","","","",""
"2230125","323697","1087","9.0","15","1","5.0","20.0","8.0","","2017"
"2230130","323697","1003","10.1","","49","9.5","10.6","10.1","",""
"2230391","323793","1095","0.43","15","1","0.0","0.65","0.49","","2017"
"2230393","323793","1005","6.02","","49","","","","",""
"2230382","323793","1089","0.0","15","1","0.0","0.0","0.0","","2017"
"2230380","323793","1003","79.9","","49","77.9","82.7","79.8","",""
"2230392","323793","1004","0.65","15","1","0.34","0.82","0.63","","2017"
"2230385","323793","1093","1250.0","15","1","1160.0","1450.0","1230.0","","2017"
"2230394","323793","1008","376.0","","49","","","","",""
"2230389","323793","1087","104.0","15","1","61.0","168.0","113.0","","2017"
"2232239","324317","1079","2.4","7","1","1.8","2.8","2.5","","2012"
"2232246","324317","1087","28.0","11","1","20.0","53.0","23.0","","2012"
"2232241","324317","1003","4.52","","49","3.1","5.52","4.25","",""
"2232247","324317","1095","0.59","11","1","0.3","1.02","0.37","","2012"
"2232240","324317","1089","1.14","11","1","0.79","1.53","1.07","","2012"
"2232235","324317","1093","374.0","11","1","259.0","552.0","351.0","","2012"
"2232179","324317","1175","0.127","7","1","0.11","0.15","0.13","","2012"
"2232166","324317","1004","14.4","11","1","12.6","15.8","14.8","","2012"
"2232206","324317","1162","1.6","2","1","1.6","1.7","1.6","","2012"
"2232167","324317","1005","36.3","","49","","","","",""
"2232168","324317","1008","288.0","","49","","","","",""
"2232165","324317","1109","0.57","7","1","0.37","0.73","0.55","","2012"
"2233036","324653","1003","0.48","","49","0.31","0.75","0.5","",""
"2233039","324653","1079","1.0","9","1","0.8","1.3","1.0","","2013"
"2233043","324653","1162","2.1","3","1","1.0","3.5","1.9","","2013"
"2233050","324653","1008","12.0","","49","","","","",""
"2233034","324653","1004","0.43","36","1","0.0","0.9","0.36","","2013"
"2233028","324653","1087","54.0","36","1","39.0","76.0","54.0","","2013"
"2233022","324653","1093","808.0","36","1","502.0","1220.0","736.0","","2013"
"2233030","324653","1095","0.11","36","1","0.08","0.15","0.1","","2013"
"2233033","324653","1175","0.034","9","1","0.03","0.04","0.03","","2013"
"2233023","324653","1106","4.0","","49","","","","",""
"2233017","324653","1109","0.12","5","1","0.1","0.14","0.12","","2013"
"2233040","324653","1089","0.23","36","1","0.13","0.38","0.21","","2013"
"2233035","324653","1005","1.99","","49","","","","",""
"2235134","325036","1089","0.45","12","1","0.22","1.1","0.27","","2013"
"2235089","325036","1008","421.0","","49","","","","",""
"2235156","325036","1178","1.35","6","1","1.1","1.8","1.2","","2013"
"2235098","325036","1109","0.51","6","1","0.35","0.68","0.52","","2013"
"2235112","325036","1175","0.081","6","1","0.065","0.095","0.082","","2013"
"2235088","325036","1005","12.4","","49","","","","",""
"2235141","325036","1106","228.0","","49","","","","",""
"2235096","325036","1095","4.33","12","1","1.62","5.39","4.81","","2013"
"2235094","325036","1087","884.0","12","1","348.0","1070.0","1020.0","","2013"
"2235128","325036","1003","29.6","","49","11.0","35.4","34.1","",""
"2235137","325036","1093","1750.0","12","1","1440.0","2350.0","1640.0","","2013"
"2235087","325036","1004","28.0","12","1","22.3","35.2","28.5","","2013"
"2235784","325198","1089","0.48","19","1","0.13","1.03","0.25","","2011"
"2235803","325198","1004","30.6","13","1","29.8","31.2","30.7","","2011"
"2235778","325198","1178","1.45","4","1","1.2","1.6","1.5","","2011"
"2235774","325198","1003","18.0","","49","16.3","21.5","17.9","",""
"2235730","325198","1175","0.056","2","1","0.053","0.059","0.056","","2011"
"2235805","325198","1008","366.0","","49","","","","",""
"2235804","325198","1005","5.27","","49","","","","",""
"2235719","325198","1095","2.42","19","1","2.1","3.14","2.4","","2011"
"2235717","325198","1087","866.0","19","1","479.0","1390.0","625.0","","2011"
"2235714","325198","1109","0.79","2","1","0.78","0.8","0.79","","2011"
"2235797","325198","1106","300.0","","49","","","","",""
"2235787","325198","1093","1660.0","19","1","1270.0","1890.0","1700.0","","2011"
"2236050","325287","1162","39.4","6","1","29.0","62.1","33.6","","2015"
"2236062","325287","1093","1.0","10","1","0.0","3.0","0.0","","2015"
"2236080","325287","1087","16.0","10","1","12.0","20.0","16.0","","2015"
"2236073","325287","1004","0.7","10","1","0.43","0.87","0.7","","2015"
"2236072","325287","1175","0.0","4","1","0.0","0.0","0.0","","2015"
"2236065","325287","1109","0.22","2","1","0.21","0.23","0.22","","2015"
"2236074","325287","1005","7.59","","49","","","","",""
"2236058","325287","1079","0.2","2","1","0.0","0.5","0.2","","2015"
"2236059","325287","1089","0.07","10","1","0.06","0.1","0.07","","2015"
"2236052","325287","1003","0.55","","49","0.44","0.62","0.56","",""
"2236075","325287","1008","37.0","","49","","","","",""
"2236082","325287","1095","0.04","10","1","0.04","0.05","0.04","","2015"
"2236442","325430","1175","0.025","8","1","0.014","0.036","0.026","","2001"
"2236412","325430","1079","1.5","","4","","","","",""
"2236433","325430","1004","0.27","8","1","0.07","0.51","0.25","","2001"
"2236400","325430","1093","13.0","8","1","2.0","23.0","13.0","","2001"
"2236396","325430","1005","10.1","","49","","","","",""
"2236443","325430","1095","0.23","8","1","0.16","0.27","0.24","","2001"
"2236416","325430","1106","24.0","","49","","","","",""
"2236403","325430","1162","4.1","8","1","2.7","6.2","3.7","","2001"
"2236413","325430","1089","0.34","7","1","0.19","0.49","0.41","","2001"
"2236397","325430","1008","42.0","","49","","","","",""
"2236438","325430","1087","4.0","8","1","0.0","8.0","3.0","","2001"
"2236428","325430","1003","0.91","","49","0.82","0.98","0.93","",""
"2236782","325524","1106","1.0","","49","","","","",""
"2236791","325524","1005","17.1","","49","","","","",""
"2236794","325524","1087","78.0","6","1","69.0","87.0","77.0","","2015"
"2236807","325524","1089","5.21","6","1","4.65","5.47","5.29","","2015"
"2236790","325524","1004","56.1","6","1","53.5","58.3","56.1","","2015"
"2236792","325524","1008","612.0","","49","","","","",""
"2236757","325524","1079","10.3","3","1","9.6","11.0","10.3","","2015"
"2236810","325524","1003","21.0","","49","20.1","22.8","20.8","",""
"2236789","325524","1175","0.76","3","1","0.67","0.87","0.74","","2015"
"2236774","325524","1109","19.6","3","1","14.4","22.3","22.3","","2015"
"2236784","325524","1093","532.0","6","1","405.0","652.0","538.0","","2015"
"2236805","325524","1162","0.0","2","1","0.0","0.0","0.0","","2015"
"2236796","325524","1095","6.0","6","1","5.74","6.19","6.04","","2015"
"2238519","325871","1004","3.59","16","1","2.3","5.4","3.3","","2010"
"2238528","325871","1003","9.43","","49","7.31","12.3","9.22","",""
"2238527","325871","1095","0.88","16","1","0.68","1.22","0.81","","2010"
"2238518","325871","1079","2.3","11","1","1.7","4.0","2.1","","2010"
"2238521","325871","1008","270.0","","49","","","","",""
"2238525","325871","1087","211.0","16","1","87.0","452.0","156.0","","2010"
"2238478","325871","1175","0.092","11","1","0.056","0.147","0.086","","2010"
"2238530","325871","1089","3.36","16","1","2.11","4.36","3.45","","2010"
"2238520","325871","1005","49.2","","49","","","","",""
"2238533","325871","1093","477.0","16","1","333.0","555.0","480.0","","2010"
"2240347","326196","1106","146.0","","49","","","","",""
"2240315","326196","1005","5.3","","49","","","","",""
"2240314","326196","1004","1.21","6","1","0.91","1.34","1.26","","2015"
"2240322","326196","1095","0.27","6","1","0.15","0.4","0.27","","2015"
"2240323","326196","1109","1.61","2","1","1.38","1.84","1.61","","2015"
"2240320","326196","1087","150.0","6","1","122.0","203.0","142.0","","2015"
"2240334","326196","1003","2.94","","49","2.19","3.38","3.09","",""
"2240333","326196","1175","0.063","3","1","0.05","0.07","0.07","","2015"
"2240340","326196","1089","0.84","6","1","0.67","0.96","0.86","","2015"
"2240343","326196","1093","16.0","6","1","0.0","34.0","15.0","","2015"
"2240316","326196","1008","36.0","","49","","","","",""
"2240356","326196","1162","17.8","3","1","10.0","24.4","19.0","","2015"
"2241731","326698","1175","0.069","9","1","0.05","0.08","0.07","","2003"
"2241720","326698","1005","5.3","","49","","","","",""
"2241725","326698","1087","63.0","15","1","60.0","68.0","63.0","","2003"
"2241656","326698","1095","0.64","15","1","0.58","0.7","0.63","","2003"
"2241684","326698","1003","4.25","","49","3.94","4.87","4.19","",""
"2241697","326698","1089","1.59","15","1","1.31","1.8","1.63","","2003"
"2241688","326698","1162","0.4","6","1","0.0","0.7","0.4","","2003"
"2241719","326698","1004","3.38","15","1","2.67","4.11","3.25","","2003"
"2241658","326698","1109","0.35","6","1","0.3","0.43","0.32","","2003"
"2241721","326698","1008","61.0","","49","","","","",""
"2241700","326698","1093","1100.0","15","1","985.0","1270.0","1080.0","","2003"
"2241696","326698","1079","4.3","6","1","2.6","6.6","4.1","","2013"
"2241691","326698","1106","4.0","","49","","","","",""
"2242675","327046","1095","0.14","6","1","0.11","0.2","0.12","","2001"
"2242674","327046","1093","5.0","6","1","2.0","8.0","5.0","","2001"
"2242730","327046","1005","14.0","","49","","","","",""
"2242698","327046","1175","0.061","6","1","0.057","0.063","0.061","","2001"
"2242731","327046","1106","4.0","","49","","","","",""
"2242728","327046","1003","1.06","","49","0.8","1.32","1.01","",""
"2242684","327046","1162","74.7","8","1","55.5","105.0","71.8","","2001"
"2242669","327046","1089","0.24","8","1","0.17","0.34","0.23","","2001"
"2242664","327046","1004","0.44","8","1","0.11","1.09","0.3","","2001"
"2242700","327046","1109","1.3","4","1","1.28","1.33","1.3","","2001"
"2242693","327046","1079","3.0","4","1","2.4","3.8","3.0","","2001"
"2242667","327046","1087","35.0","7","1","21.0","44.0","36.0","","2001"
"2242732","327046","1008","58.0","","49","","","","",""
"2243578","327357","1079","1.5","","4","","","","",""
"2243584","327357","1003","1.06","","49","0.82","1.26","1.1","",""
"2243561","327357","1109","0.61","1","1","","","0.61","","2000"
"2243579","327357","1089","0.3","7","1","0.13","0.45","0.31","","2000"
"2243574","327357","1106","21.0","","49","","","","",""
"2243545","327357","1005","9.18","","49","","","","",""
"2243534","327357","1162","2.9","8","1","2.4","3.4","2.9","","2000"
"2243546","327357","1008","39.0","","49","","","","",""
"2243552","327357","1087","2.0","7","1","0.0","6.0","0.0","","2000"
"2243558","327357","1175","0.025","8","1","0.012","0.036","0.026","","2000"
"2243521","327357","1093","13.0","7","1","5.0","17.0","15.0","","2000"
"2243547","327357","1004","0.28","8","1","0.01","0.7","0.2","","2000"
"2243559","327357","1095","0.21","7","1","0.14","0.31","0.19","","2000"
"2247847","328637","1089","0.16","41","1","0.1","0.28","0.14","","2013"
"2247787","328637","1008","408.0","","49","","","","",""
"2247805","328637","1106","316.0","","49","","","","",""
"2247785","328637","1095","3.67","41","1","3.25","3.98","3.69","","2013"
"2247786","328637","1005","2.44","","49","","","","",""
"2247846","328637","1093","654.0","41","1","575.0","743.0","650.0","","2013"
"2247828","328637","1109","0.75","13","1","0.65","0.94","0.76","","2013"
"2247800","328637","1003","23.3","","49","21.5","25.6","23.1","",""
"2247826","328637","1004","34.0","44","1","32.1","37.6","33.6","","2013"
"2247783","328637","1087","707.0","41","1","641.0","761.0","708.0","","2013"
"2247838","328637","1178","1.06","27","1","0.7","1.7","1.0","","2013"
"2247821","328637","1175","0.069","27","1","0.051","0.087","0.071","","2013"
"2248881","328841","1106","69.0","","49","","","","",""
"2248901","328841","1004","2.3","16","1","1.87","2.72","2.24","","2013"
"2248916","328841","1095","0.61","16","1","0.36","1.19","0.51","","2013"
"2248959","328841","1089","0.13","16","1","0.1","0.21","0.12","","2013"
"2248902","328841","1005","4.31","","49","","","","",""
"2248933","328841","1003","11.0","","49","8.55","13.3","11.6","",""
"2248962","328841","1093","321.0","16","1","267.0","420.0","325.0","","2013"
"2248918","328841","1109","0.08","2","1","0.07","0.08","0.08","","2013"
"2248903","328841","1008","84.0","","49","","","","",""
"2248957","328841","1178","0.42","9","1","0.3","0.59","0.43","","2013"
"2248913","328841","1175","0.057","9","1","0.053","0.069","0.056","","2013"
"2248914","328841","1087","103.0","16","1","76.0","168.0","94.0","","2013"
"2251284","329370","1109","0.51","9","1","0.44","0.59","0.51","","2013"
"2251278","329370","1005","4.44","","49","","","","",""
"2251261","329370","1089","0.2","37","1","0.13","0.43","0.18","","2013"
"2251263","329370","1003","23.7","","49","20.9","25.6","24.0","",""
"2251279","329370","1008","298.0","","49","","","","",""
"2251277","329370","1004","20.4","38","1","17.8","21.8","20.4","","2013"
"2251288","329370","1175","0.09","19","1","0.061","0.117","0.094","","2013"
"2251282","329370","1095","3.62","37","1","2.77","4.18","3.68","","2013"
"2251280","329370","1087","693.0","37","1","584.0","862.0","683.0","","2013"
"2251235","329370","1106","203.0","","49","","","","",""
"2251255","329370","1093","699.0","37","1","506.0","940.0","710.0","","2013"
"2251251","329370","1178","1.65","20","1","0.75","2.5","1.55","","2013"
"2251660","329490","1008","575.0","","49","","","","",""
"2251652","329490","1004","39.8","17","1","36.1","42.5","39.1","","2017"
"2251653","329490","1005","1.87","","49","","","","",""
"2251649","329490","1003","48.1","","49","45.8","51.2","47.7","",""
"2251644","329490","1095","5.02","17","1","4.46","5.47","5.02","","2017"
"2251655","329490","1087","220.0","17","1","197.0","251.0","216.0","","2017"
"2251648","329490","1089","6.97","17","1","6.14","7.67","7.02","","2017"
"2251651","329490","1093","485.0","17","1","353.0","699.0","474.0","","2017"
"2251949","329596","1093","66.0","15","1","58.0","72.0","66.0","","2017"
"2251947","329596","1003","15.6","","49","14.8","15.9","15.6","",""
"2251950","329596","1089","4.13","15","1","3.6","4.67","4.07","","2017"
"2251946","329596","1087","119.0","15","1","112.0","132.0","118.0","","2017"
"2251945","329596","1005","0.59","","49","","","","",""
"2251944","329596","1004","25.1","15","1","22.5","26.7","25.1","","2017"
"2251938","329596","1095","2.93","15","1","2.7","3.11","2.96","","2017"
"2251952","329596","1008","296.0","","49","","","","",""
"2252277","329716","1003","34.2","","49","33.1","36.1","34.2","",""
"2252279","329716","1093","149.0","17","1","137.0","161.0","147.0","","2017"
"2252276","329716","1005","1.07","","49","","","","",""
"2252271","329716","1095","7.11","17","1","6.59","7.66","7.15","","2017"
"2252275","329716","1004","55.5","17","1","53.3","57.2","55.6","","2017"
"2252282","329716","1008","654.0","","49","","","","",""
"2252280","329716","1089","9.28","17","1","8.87","10.1","9.19","","2017"
"2252273","329716","1087","270.0","17","1","255.0","284.0","274.0","","2017"
"2253847","330137","1008","61.0","","49","","","","",""
"2253819","330137","1106","1.0","","49","","","","",""
"2253856","330137","1109","0.01","9","1","0.01","0.01","0.01","","2012"
"2253865","330137","1175","0.064","9","1","0.06","0.07","0.063","","2012"
"2253845","330137","1004","0.37","18","1","0.23","0.61","0.34","","2012"
"2253815","330137","1093","36.0","18","1","33.0","39.0","35.0","","2012"
"2253846","330137","1005","3.64","","49","","","","",""
"2253854","330137","1095","0.53","18","1","0.49","0.6","0.51","","2012"
"2253784","330137","1003","10.3","","49","6.89","12.2","10.4","",""
"2253780","330137","1178","0.7","9","1","0.36","0.97","0.79","","2012"
"2253783","330137","1089","0.07","18","1","0.04","0.11","0.07","","2012"
"2253852","330137","1087","111.0","18","1","108.0","115.0","110.0","","2012"
"2254414","330415","1089","0.09","16","1","0.05","0.18","0.07","","2014"
"2254417","330415","1093","32.0","16","1","30.0","37.0","32.0","","2014"
"2254369","330415","1004","0.15","16","1","0.07","0.3","0.15","","2014"
"2254371","330415","1008","83.0","","49","","","","",""
"2254368","330415","1106","0.0","","49","","","","",""
"2254429","330415","1178","0.45","7","1","0.25","0.62","0.45","","2014"
"2254378","330415","1095","0.46","16","1","0.43","0.52","0.44","","2014"
"2254376","330415","1087","97.0","16","1","92.0","103.0","97.0","","2014"
"2254385","330415","1175","0.05","10","1","0.046","0.053","0.051","","2014"
"2254370","330415","1005","12.2","","4","","","","",""
"2254426","330415","1162","0.2","2","1","0.2","0.3","0.2","","2014"
"2254406","330415","1003","8.06","16","1","7.66","8.36","8.06","","2014"
"2254413","330415","1079","0.6","2","1","0.4","0.7","0.6","","2014"
"2254834","330458","1089","0.05","4","1","0.04","0.09","0.04","","2014"
"2254843","330458","1008","833.0","","49","","","","",""
"2254870","330458","1005","0.84","","49","","","","",""
"2254832","330458","1003","0.0","","49","0.0","0.0","0.0","",""
"2254874","330458","1093","0.0","4","1","0.0","0.0","0.0","","2014"
"2254845","330458","1087","1.0","4","1","1.0","1.0","1.0","","2014"
"2254846","330458","1095","0.02","4","1","0.01","0.02","0.02","","2014"
"2254842","330458","1109","0.11","3","1","0.0","0.21","0.13","","2014"
"2254841","330458","1004","99.1","6","1","98.6","99.4","99.1","","2014"
"2259106","331897","1109","0.17","1","1","","","0.17","","2010"
"2259102","331897","1087","12.0","5","1","11.0","14.0","12.0","","2010"
"2259089","331897","1106","7.0","","49","","","","",""
"2259100","331897","1008","156.0","","49","","","","",""
"2259085","331897","1093","117.0","5","1","97.0","169.0","106.0","","2010"
"2259098","331897","1004","5.95","6","1","5.54","6.33","5.93","","2010"
"2259097","331897","1178","0.41","5","1","0.31","0.52","0.41","","2010"
"2259114","331897","1175","0.372","5","1","0.31","0.426","0.363","","2010"
"2259104","331897","1095","2.54","5","1","2.22","2.78","2.64","","2010"
"2259079","331897","1003","23.9","","49","23.0","24.6","24.1","",""
"2259082","331897","1089","0.94","5","1","0.78","1.05","1.0","","2010"
"2259099","331897","1005","0.0","","49","","","","",""
"2259568","331960","1089","0.49","6","1","0.45","0.54","0.48","","2012"
"2259530","331960","1095","0.96","6","1","0.89","1.02","0.95","","2012"
"2259532","331960","1109","0.33","2","1","0.21","0.46","0.33","","2012"
"2259571","331960","1093","47.0","6","1","40.0","55.0","44.0","","2012"
"2259525","331960","1005","0.0","","49","","","","",""
"2259565","331960","1003","32.1","","49","31.3","32.9","32.1","",""
"2259550","331960","1178","0.2","3","1","0.17","0.22","0.2","","2012"
"2259524","331960","1004","3.24","6","1","2.17","3.99","3.26","","2012"
"2259528","331960","1087","6.0","6","1","5.0","7.0","5.0","","2012"
"2259526","331960","1008","166.0","","49","","","","",""
"2259515","331960","1175","0.921","3","1","0.866","0.989","0.908","","2012"
"2261047","332282","1004","1.48","36","1","0.63","2.82","1.44","","2009"
"2261075","332282","1003","1.41","","49","0.88","1.75","1.44","",""
"2261068","332282","1089","0.78","36","1","0.55","2.12","0.71","","2009"
"2261069","332282","1106","32.0","","49","","","","",""
"2261049","332282","1008","45.0","","49","","","","",""
"2261044","332282","1087","27.0","36","1","18.0","37.0","28.0","","2009"
"2261048","332282","1005","8.05","","49","","","","",""
"2261015","332282","1079","1.8","18","1","1.6","2.0","1.8","","2009"
"2261033","332282","1095","0.2","36","1","0.15","0.25","0.2","","2009"
"2261071","332282","1093","419.0","36","1","336.0","590.0","397.0","","2009"
"2261743","332397","1008","106.0","","49","","","","",""
"2261746","332397","1095","1.52","11","1","1.32","1.74","1.52","","2015"
"2261741","332397","1004","3.73","11","1","3.02","4.66","3.62","","2015"
"2261732","332397","1003","16.7","","49","15.1","18.1","16.8","",""
"2261742","332397","1005","0.27","","49","","","","",""
"2261726","332397","1089","0.58","11","1","0.52","0.68","0.56","","2015"
"2261762","332397","1087","5.0","11","1","4.0","8.0","5.0","","2015"
"2261729","332397","1093","1040.0","11","1","647.0","1320.0","1030.0","","2015"
"2263037","332791","1089","0.31","13","1","0.2","0.42","0.3","","2015"
"2263119","332791","1162","0.0","2","1","0.0","0.0","0.0","","2015"
"2263143","332791","1008","130.0","","49","","","","",""
"2263039","332791","1004","12.9","13","1","11.1","14.8","12.6","","2015"
"2263032","332791","1093","1620.0","13","1","1260.0","2200.0","1540.0","","2015"
"2263102","332791","1109","3.78","3","1","2.85","4.9","3.59","","2015"
"2263033","332791","1095","0.09","13","1","0.07","0.13","0.09","","2015"
"2263085","332791","1079","4.0","7","1","2.9","4.8","4.2","","2015"
"2263142","332791","1106","25.0","","49","","","","",""
"2263087","332791","1175","0.0","7","1","0.0","0.0","0.0","","2015"
"2263121","332791","1003","1.15","","49","0.99","1.26","1.17","",""
"2263035","332791","1087","121.0","13","1","84.0","150.0","125.0","","2015"
"2263141","332791","1005","4.96","","49","","","","",""
"2264088","333008","1095","0.62","11","1","0.5","0.72","0.62","","2016"
"2264133","333008","1079","3.3","6","1","2.9","3.8","3.4","","2016"
"2264156","333008","1175","0.07","3","1","0.06","0.08","0.07","","2016"
"2264178","333008","1005","69.6","","49","","","","",""
"2264082","333008","1089","2.28","11","1","1.82","2.69","2.26","","2016"
"2264087","333008","1093","314.0","11","1","284.0","361.0","306.0","","2016"
"2264080","333008","1087","29.0","11","1","25.0","36.0","27.0","","2016"
"2264142","333008","1109","2.69","3","1","1.07","5.84","1.17","","2016"
"2264179","333008","1008","430.0","","49","","","","",""
"2264158","333008","1003","5.79","","49","5.12","6.19","5.88","",""
"2264077","333008","1004","14.3","11","1","11.0","15.8","14.9","","2016"
"2264822","333281","1004","0.5","36","1","0.09","1.1","0.5","","2013"
"2264831","333281","1003","0.84","","49","0.56","1.12","0.88","",""
"2264811","333281","1087","30.0","36","1","12.0","53.0","30.0","","2013"
"2264832","333281","1005","3.32","","49","","","","",""
"2264813","333281","1089","0.57","36","1","0.26","1.15","0.49","","2013"
"2264819","333281","1095","0.12","36","1","0.09","0.15","0.12","","2013"
"2264818","333281","1093","125.0","36","1","43.0","189.0","120.0","","2013"
"2264833","333281","1008","18.0","","49","","","","",""
"2265359","333374","1089","0.17","8","1","0.12","0.23","0.16","","2008"
"2265339","333374","1087","11.0","8","1","5.0","15.0","13.0","","2008"
"2265351","333374","1178","1.83","3","1","1.5","2.1","1.9","","2008"
"2265343","333374","1109","0.45","3","1","0.42","0.47","0.46","","2008"
"2265338","333374","1175","0.281","3","1","0.236","0.331","0.275","","2008"
"2265388","333374","1005","0.0","","49","","","","",""
"2265341","333374","1095","0.32","8","1","0.28","0.38","0.32","","2008"
"2265346","333374","1008","74.0","","49","","","","",""
"2265362","333374","1093","213.0","8","1","76.0","452.0","126.0","","2008"
"2265345","333374","1004","0.45","8","1","0.33","0.55","0.46","","2008"
"2265357","333374","1003","16.3","","49","12.9","18.4","17.5","",""
"2265908","333476","1008","56.0","","49","","","","",""
"2265982","333476","1005","0.0","","49","","","","",""
"2265953","333476","1089","0.22","8","1","0.16","0.32","0.22","","2008"
